flippase_id,serotype_id,flippase_long,substrate_long,output_rpm,fold_change,ratio,log2_fold_change,is_cognate,is_gof,flippase_group
6AJ,7F,Cps6AJ,Serotype 7F CPS precursor,0.2,78.0,0.78,-0.3584539709124763,False,False,unclassified
6AJ,8,Cps6AJ,Serotype 8 CPS precursor,0.8,94.0,0.94,-0.08926733809708741,False,False,unclassified
6AJ,9N,Cps6AJ,Serotype 9N CPS precursor,0.1,83.0,0.83,-0.2688167584278,False,False,unclassified
6AJ,9V,Cps6AJ,Serotype 9V CPS precursor,0.2,105.0,1.05,0.070389327891398,False,False,unclassified
6AJ,9A,Cps6AJ,Serotype 9A CPS precursor,0.2,107.0,1.07,0.09761079662642233,False,False,unclassified
6AJ,9L,Cps6AJ,Serotype 9L CPS precursor,0.4,82.0,0.82,-0.2863041851566411,False,False,unclassified
6AJ,10A,Cps6AJ,Serotype 10A CPS precursor,0.1,98.0,0.98,-0.029146345659516508,False,False,unclassified
6AJ,10C,Cps6AJ,Serotype 10C CPS precursor,0.1,89.0,0.89,-0.16812275880832692,False,False,unclassified
6AJ,10F,Cps6AJ,Serotype 10F CPS precursor,0.4,99.0,0.99,-0.014499569695115089,False,False,unclassified
6AJ,12A,Cps6AJ,Serotype 12A CPS precursor,0.1,93.0,0.93,-0.10469737866669324,False,False,unclassified
6AJ,12B,Cps6AJ,Serotype 12B CPS precursor,0.0,103.0,1.03,0.04264433740849372,False,False,unclassified
6AJ,12F,Cps6AJ,Serotype 12F CPS precursor,0.0,79.0,0.79,-0.3400754415976217,False,False,unclassified
6AJ,13,Cps6AJ,Serotype 13 CPS precursor,0.3,99.0,0.99,-0.014499569695115089,False,False,unclassified
6AJ,14,Cps6AJ,Serotype 14 CPS precursor,0.2,80.0,0.8,-0.3219280948873623,False,False,unclassified
6AJ,15A,Cps6AJ,Serotype 15A CPS precursor,0.3,94.0,0.94,-0.08926733809708741,False,False,unclassified
6AJ,15B,Cps6AJ,Serotype 15B CPS precursor,0.1,78.0,0.78,-0.3584539709124763,False,False,unclassified
6AJ,15C,Cps6AJ,Serotype 15C CPS precursor,0.2,97.0,0.97,-0.043943347587597055,False,False,unclassified
6AJ,15F,Cps6AJ,Serotype 15F CPS precursor,0.1,87.0,0.87,-0.2009126939259964,False,False,unclassified
6AJ,16F,Cps6AJ,Serotype 16F CPS precursor,0.2,96.0,0.96,-0.058893689053568565,False,False,unclassified
6AJ,17A,Cps6AJ,Serotype 17A CPS precursor,0.2,100.0,1.0,0.0,False,False,unclassified
6AJ,17F,Cps6AJ,Serotype 17F CPS precursor,0.9,87.0,0.87,-0.2009126939259964,False,False,unclassified
6AJ,18A,Cps6AJ,Serotype 18A CPS precursor,0.1,93.0,0.93,-0.10469737866669324,False,False,unclassified
6AJ,18B,Cps6AJ,Serotype 18B CPS precursor,0.1,81.0,0.81,-0.3040061868900999,False,False,unclassified
6AJ,18C,Cps6AJ,Serotype 18C CPS precursor,0.3,78.0,0.78,-0.3584539709124763,False,False,unclassified
6AJ,18F,Cps6AJ,Serotype 18F CPS precursor,0.1,80.0,0.8,-0.3219280948873623,False,False,unclassified
6AJ,19A,Cps6AJ,Serotype 19A CPS precursor,6.0,94.0,0.94,-0.08926733809708741,False,False,unclassified
6AJ,19B,Cps6AJ,Serotype 19B CPS precursor,0.6,71.0,0.71,-0.4941090702700427,False,False,unclassified
6AJ,19C,Cps6AJ,Serotype 19C CPS precursor,0.7,64.0,0.64,-0.6438561897747247,False,False,unclassified
6AJ,19F,Cps6AJ,Serotype 19F CPS precursor,6.7,88.0,0.88,-0.18442457113742744,False,False,unclassified
6AJ,20,Cps6AJ,Serotype 20 CPS precursor,0.1,95.0,0.95,-0.07400058144377693,False,False,unclassified
6AJ,21,Cps6AJ,Serotype 21 CPS precursor,0.0,98.0,0.98,-0.029146345659516508,False,False,unclassified
6AJ,22A,Cps6AJ,Serotype 22A CPS precursor,0.1,73.0,0.73,-0.4540316308947075,False,False,unclassified
6AJ,22F,Cps6AJ,Serotype 22F CPS precursor,0.5,78.0,0.78,-0.3584539709124763,False,False,unclassified
6AJ,23A,Cps6AJ,Serotype 23A CPS precursor,0.7,97.0,0.97,-0.043943347587597055,False,False,unclassified
6AJ,23B,Cps6AJ,Serotype 23B CPS precursor,0.1,82.0,0.82,-0.2863041851566411,False,False,unclassified
6AJ,23F,Cps6AJ,Serotype 23F CPS precursor,0.6,99.0,0.99,-0.014499569695115089,False,False,unclassified
6AJ,24A,Cps6AJ,Serotype 24A CPS precursor,3.1,99.0,0.99,-0.014499569695115089,False,False,unclassified
6AJ,24B,Cps6AJ,Serotype 24B CPS precursor,0.2,91.0,0.91,-0.13606154957602837,False,False,unclassified
6AJ,24F,Cps6AJ,Serotype 24F CPS precursor,0.1,96.0,0.96,-0.058893689053568565,False,False,unclassified
6AJ,27,Cps6AJ,Serotype 27 CPS precursor,0.1,88.0,0.88,-0.18442457113742744,False,False,unclassified
6AJ,28A,Cps6AJ,Serotype 28A CPS precursor,0.1,101.0,1.01,0.014355292977070054,False,False,unclassified
6AJ,28F,Cps6AJ,Serotype 28F CPS precursor,0.0,93.0,0.93,-0.10469737866669324,False,False,unclassified
6AJ,29,Cps6AJ,Serotype 29 CPS precursor,0.0,89.0,0.89,-0.16812275880832692,False,False,unclassified
6AJ,31,Cps6AJ,Serotype 31 CPS precursor,0.1,67.0,0.67,-0.5777669993169522,False,False,unclassified
6AJ,32A,Cps6AJ,Serotype 32A CPS precursor,10.2,96.0,0.96,-0.058893689053568565,False,False,unclassified
6AJ,32F,Cps6AJ,Serotype 32F CPS precursor,7.4,100.0,1.0,0.0,False,False,unclassified
6AJ,33A,Cps6AJ,Serotype 33A CPS precursor,0.0,108.0,1.08,0.11103131238874395,False,False,unclassified
6AJ,33F,Cps6AJ,Serotype 33F CPS precursor,0.0,91.0,0.91,-0.13606154957602837,False,False,unclassified
6AJ,33B,Cps6AJ,Serotype 33B CPS precursor,0.1,91.0,0.91,-0.13606154957602837,False,False,unclassified
6AJ,33C,Cps6AJ,Serotype 33C CPS precursor,0.1,86.0,0.86,-0.21759143507262677,False,False,unclassified
6AJ,33D,Cps6AJ,Serotype 33D CPS precursor,0.0,78.0,0.78,-0.3584539709124763,False,False,unclassified
6AJ,34,Cps6AJ,Serotype 34 CPS precursor,0.1,79.0,0.79,-0.3400754415976217,False,False,unclassified
6AJ,35A,Cps6AJ,Serotype 35A CPS precursor,0.0,106.0,1.06,0.08406426478847455,False,False,unclassified
6AJ,35B,Cps6AJ,Serotype 35B CPS precursor,0.2,87.0,0.87,-0.2009126939259964,False,False,unclassified
6AJ,35C,Cps6AJ,Serotype 35C CPS precursor,0.0,104.0,1.04,0.056583528366367514,False,False,unclassified
6AJ,36,Cps6AJ,Serotype 36 CPS precursor,0.0,97.0,0.97,-0.043943347587597055,False,False,unclassified
6AJ,39,Cps6AJ,Serotype 39 CPS precursor,0.2,87.0,0.87,-0.2009126939259964,False,False,unclassified
6AJ,40,Cps6AJ,Serotype 40 CPS precursor,0.0,109.0,1.09,0.12432813500220177,False,False,unclassified
6AJ,41A,Cps6AJ,Serotype 41A CPS precursor,0.6,81.0,0.81,-0.3040061868900999,False,False,unclassified
6AJ,41F,Cps6AJ,Serotype 41F CPS precursor,0.1,73.0,0.73,-0.4540316308947075,False,False,unclassified
6AJ,42,Cps6AJ,Serotype 42 CPS precursor,0.1,95.0,0.95,-0.07400058144377693,False,False,unclassified
6AJ,43,Cps6AJ,Serotype 43 CPS precursor,0.1,109.0,1.09,0.12432813500220177,False,False,unclassified
6AJ,44,Cps6AJ,Serotype 44 CPS precursor,0.1,98.0,0.98,-0.029146345659516508,False,False,unclassified
6AJ,45,Cps6AJ,Serotype 45 CPS precursor,3.7,96.0,0.96,-0.058893689053568565,False,False,unclassified
6AJ,46,Cps6AJ,Serotype 46 CPS precursor,0.1,97.0,0.97,-0.043943347587597055,False,False,unclassified
6AJ,47A,Cps6AJ,Serotype 47A CPS precursor,0.1,101.0,1.01,0.014355292977070054,False,False,unclassified
6AJ,47F,Cps6AJ,Serotype 47F CPS precursor,0.1,102.0,1.02,0.02856915219677092,False,False,unclassified
6AJ,48,Cps6AJ,Serotype 48 CPS precursor,0.1,102.0,1.02,0.02856915219677092,False,False,unclassified
6BJ,1,Cps6BJ,Serotype 1 CPS precursor,3.6,101.0,1.01,0.014355292977070054,False,False,unclassified
6BJ,2,Cps6BJ,Serotype 2 CPS precursor,0.1,112.0,1.12,0.16349873228287956,False,False,unclassified
6BJ,4,Cps6BJ,Serotype 4 CPS precursor,0.5,99.0,0.99,-0.014499569695115089,False,False,unclassified
6BJ,5,Cps6BJ,Serotype 5 CPS precursor,3.4,63.0,0.63,-0.6665762662748083,False,False,unclassified
6BJ,6A,Cps6BJ,Serotype 6A CPS precursor,5.8,99.0,0.99,-0.014499569695115089,False,False,unclassified
6BJ,6B,Cps6BJ,Serotype 6B CPS precursor,8.2,109.0,1.09,0.12432813500220177,True,False,unclassified
6BJ,6C,Cps6BJ,Serotype 6C CPS precursor,4.9,100.0,1.0,0.0,False,False,unclassified
6BJ,6D,Cps6BJ,Serotype 6D CPS precursor,10.2,111.0,1.11,0.15055967657538138,False,False,unclassified
6BJ,7A,Cps6BJ,Serotype 7A CPS precursor,0.1,88.0,0.88,-0.18442457113742744,False,False,unclassified
6BJ,7B,Cps6BJ,Serotype 7B CPS precursor,0.1,122.0,1.22,0.28688114778816154,False,False,unclassified
6BJ,7C,Cps6BJ,Serotype 7C CPS precursor,0.1,77.0,0.77,-0.3770696490798233,False,False,unclassified
6BJ,7F,Cps6BJ,Serotype 7F CPS precursor,0.2,108.0,1.08,0.11103131238874395,False,False,unclassified
6BJ,8,Cps6BJ,Serotype 8 CPS precursor,0.9,62.0,0.62,-0.6896598793878495,False,False,unclassified
6BJ,9N,Cps6BJ,Serotype 9N CPS precursor,0.1,112.0,1.12,0.16349873228287956,False,False,unclassified
6BJ,9V,Cps6BJ,Serotype 9V CPS precursor,0.2,100.0,1.0,0.0,False,False,unclassified
6BJ,9A,Cps6BJ,Serotype 9A CPS precursor,0.2,75.0,0.75,-0.4150374992788438,False,False,unclassified
6BJ,9L,Cps6BJ,Serotype 9L CPS precursor,0.4,113.0,1.13,0.17632277264046287,False,False,unclassified
6BJ,10A,Cps6BJ,Serotype 10A CPS precursor,0.1,74.0,0.74,-0.4344028241457749,False,False,unclassified
6BJ,10C,Cps6BJ,Serotype 10C CPS precursor,0.1,117.0,1.17,0.22650852980867975,False,False,unclassified
6BJ,10F,Cps6BJ,Serotype 10F CPS precursor,0.2,63.0,0.63,-0.6665762662748083,False,False,unclassified
6BJ,12A,Cps6BJ,Serotype 12A CPS precursor,0.1,59.0,0.59,-0.7612131404128835,False,False,unclassified
6BJ,12B,Cps6BJ,Serotype 12B CPS precursor,0.0,72.0,0.72,-0.4739311883324124,False,False,unclassified
6BJ,12F,Cps6BJ,Serotype 12F CPS precursor,0.0,74.0,0.74,-0.4344028241457749,False,False,unclassified
6BJ,13,Cps6BJ,Serotype 13 CPS precursor,0.3,63.0,0.63,-0.6665762662748083,False,False,unclassified
6BJ,14,Cps6BJ,Serotype 14 CPS precursor,0.3,86.0,0.86,-0.21759143507262677,False,False,unclassified
6BJ,15A,Cps6BJ,Serotype 15A CPS precursor,0.2,109.0,1.09,0.12432813500220177,False,False,unclassified
6BJ,15B,Cps6BJ,Serotype 15B CPS precursor,0.2,66.0,0.66,-0.5994620704162712,False,False,unclassified
6BJ,15C,Cps6BJ,Serotype 15C CPS precursor,0.2,70.0,0.7,-0.5145731728297583,False,False,unclassified
6BJ,15F,Cps6BJ,Serotype 15F CPS precursor,0.1,101.0,1.01,0.014355292977070054,False,False,unclassified
6BJ,16F,Cps6BJ,Serotype 16F CPS precursor,0.1,132.0,1.32,0.4005379295837288,False,False,unclassified
6BJ,17A,Cps6BJ,Serotype 17A CPS precursor,0.3,109.0,1.09,0.12432813500220177,False,False,unclassified
6BJ,17F,Cps6BJ,Serotype 17F CPS precursor,1.1,86.0,0.86,-0.21759143507262677,False,False,unclassified
6BJ,18A,Cps6BJ,Serotype 18A CPS precursor,0.2,111.0,1.11,0.15055967657538138,False,False,unclassified
6BJ,18B,Cps6BJ,Serotype 18B CPS precursor,0.1,96.0,0.96,-0.058893689053568565,False,False,unclassified
6BJ,18C,Cps6BJ,Serotype 18C CPS precursor,0.4,111.0,1.11,0.15055967657538138,False,False,unclassified
6BJ,18F,Cps6BJ,Serotype 18F CPS precursor,0.1,111.0,1.11,0.15055967657538138,False,False,unclassified
6BJ,19A,Cps6BJ,Serotype 19A CPS precursor,4.6,116.0,1.16,0.21412480535284734,False,False,unclassified
6BJ,19B,Cps6BJ,Serotype 19B CPS precursor,0.5,93.0,0.93,-0.10469737866669324,False,False,unclassified
6BJ,19C,Cps6BJ,Serotype 19C CPS precursor,0.5,72.0,0.72,-0.4739311883324124,False,False,unclassified
6BJ,19F,Cps6BJ,Serotype 19F CPS precursor,6.3,111.0,1.11,0.15055967657538138,False,False,unclassified
6BJ,20,Cps6BJ,Serotype 20 CPS precursor,0.1,109.0,1.09,0.12432813500220177,False,False,unclassified
6BJ,21,Cps6BJ,Serotype 21 CPS precursor,0.1,109.0,1.09,0.12432813500220177,False,False,unclassified
6BJ,22A,Cps6BJ,Serotype 22A CPS precursor,0.1,83.0,0.83,-0.2688167584278,False,False,unclassified
6BJ,22F,Cps6BJ,Serotype 22F CPS precursor,0.3,96.0,0.96,-0.058893689053568565,False,False,unclassified
6BJ,23A,Cps6BJ,Serotype 23A CPS precursor,0.5,116.0,1.16,0.21412480535284734,False,False,unclassified
6BJ,23B,Cps6BJ,Serotype 23B CPS precursor,0.6,104.0,1.04,0.056583528366367514,False,False,unclassified
6BJ,23F,Cps6BJ,Serotype 23F CPS precursor,0.6,118.0,1.18,0.23878685958711648,False,False,unclassified
6BJ,24A,Cps6BJ,Serotype 24A CPS precursor,3.0,109.0,1.09,0.12432813500220177,False,False,unclassified
6BJ,24B,Cps6BJ,Serotype 24B CPS precursor,0.2,113.0,1.13,0.17632277264046287,False,False,unclassified
6BJ,24F,Cps6BJ,Serotype 24F CPS precursor,0.0,106.0,1.06,0.08406426478847455,False,False,unclassified
6BJ,27,Cps6BJ,Serotype 27 CPS precursor,0.1,84.0,0.84,-0.25153876699596445,False,False,unclassified
6BJ,28A,Cps6BJ,Serotype 28A CPS precursor,0.1,113.0,1.13,0.17632277264046287,False,False,unclassified
6BJ,28F,Cps6BJ,Serotype 28F CPS precursor,0.1,117.0,1.17,0.22650852980867975,False,False,unclassified
6BJ,29,Cps6BJ,Serotype 29 CPS precursor,0.0,105.0,1.05,0.070389327891398,False,False,unclassified
6BJ,31,Cps6BJ,Serotype 31 CPS precursor,0.1,87.0,0.87,-0.2009126939259964,False,False,unclassified
6BJ,32A,Cps6BJ,Serotype 32A CPS precursor,9.6,67.0,0.67,-0.5777669993169522,False,False,unclassified
6BJ,32F,Cps6BJ,Serotype 32F CPS precursor,6.3,118.0,1.18,0.23878685958711648,False,False,unclassified
6BJ,33A,Cps6BJ,Serotype 33A CPS precursor,0.0,105.0,1.05,0.070389327891398,False,False,unclassified
6BJ,33F,Cps6BJ,Serotype 33F CPS precursor,0.0,113.0,1.13,0.17632277264046287,False,False,unclassified
6BJ,33B,Cps6BJ,Serotype 33B CPS precursor,0.0,62.0,0.62,-0.6896598793878495,False,False,unclassified
6BJ,33C,Cps6BJ,Serotype 33C CPS precursor,0.1,110.0,1.1,0.13750352374993502,False,False,unclassified
6BJ,33D,Cps6BJ,Serotype 33D CPS precursor,0.0,110.0,1.1,0.13750352374993502,False,False,unclassified
6BJ,34,Cps6BJ,Serotype 34 CPS precursor,0.2,110.0,1.1,0.13750352374993502,False,False,unclassified
6BJ,35A,Cps6BJ,Serotype 35A CPS precursor,0.0,99.0,0.99,-0.014499569695115089,False,False,unclassified
6BJ,35B,Cps6BJ,Serotype 35B CPS precursor,0.2,94.0,0.94,-0.08926733809708741,False,False,unclassified
6BJ,35C,Cps6BJ,Serotype 35C CPS precursor,0.0,128.0,1.28,0.35614381022527536,False,False,unclassified
6BJ,36,Cps6BJ,Serotype 36 CPS precursor,0.0,118.0,1.18,0.23878685958711648,False,False,unclassified
6BJ,39,Cps6BJ,Serotype 39 CPS precursor,0.0,116.0,1.16,0.21412480535284734,False,False,unclassified
6BJ,40,Cps6BJ,Serotype 40 CPS precursor,0.0,118.0,1.18,0.23878685958711648,False,False,unclassified
6BJ,41A,Cps6BJ,Serotype 41A CPS precursor,1.0,97.0,0.97,-0.043943347587597055,False,False,unclassified
6BJ,41F,Cps6BJ,Serotype 41F CPS precursor,0.1,54.0,0.54,-0.888968687611256,False,False,unclassified
6BJ,42,Cps6BJ,Serotype 42 CPS precursor,0.0,70.0,0.7,-0.5145731728297583,False,False,unclassified
6BJ,43,Cps6BJ,Serotype 43 CPS precursor,0.1,101.0,1.01,0.014355292977070054,False,False,unclassified
6BJ,44,Cps6BJ,Serotype 44 CPS precursor,0.1,71.0,0.71,-0.4941090702700427,False,False,unclassified
6BJ,45,Cps6BJ,Serotype 45 CPS precursor,5.1,73.0,0.73,-0.4540316308947075,False,False,unclassified
6BJ,46,Cps6BJ,Serotype 46 CPS precursor,0.1,107.0,1.07,0.09761079662642233,False,False,unclassified
6BJ,47A,Cps6BJ,Serotype 47A CPS precursor,0.1,72.0,0.72,-0.4739311883324124,False,False,unclassified
6BJ,47F,Cps6BJ,Serotype 47F CPS precursor,0.2,74.0,0.74,-0.4344028241457749,False,False,unclassified
6BJ,48,Cps6BJ,Serotype 48 CPS precursor,0.2,116.0,1.16,0.21412480535284734,False,False,unclassified
6CJ,1,Cps6CJ,Serotype 1 CPS precursor,1.0,114.0,1.14,0.18903382439001687,False,False,unclassified
6CJ,2,Cps6CJ,Serotype 2 CPS precursor,0.0,121.0,1.21,0.27500704749986976,False,False,unclassified
6CJ,4,Cps6CJ,Serotype 4 CPS precursor,0.4,131.0,1.31,0.3895668117627256,False,False,unclassified
6CJ,5,Cps6CJ,Serotype 5 CPS precursor,1.3,54.0,0.54,-0.888968687611256,False,False,unclassified
6CJ,6A,Cps6CJ,Serotype 6A CPS precursor,4.1,115.0,1.15,0.2016338611696504,False,False,unclassified
6CJ,6B,Cps6CJ,Serotype 6B CPS precursor,5.6,122.0,1.22,0.28688114778816154,False,False,unclassified
6CJ,6C,Cps6CJ,Serotype 6C CPS precursor,4.2,109.0,1.09,0.12432813500220177,True,False,unclassified
6CJ,6D,Cps6CJ,Serotype 6D CPS precursor,6.7,86.0,0.86,-0.21759143507262677,False,False,unclassified
6CJ,7A,Cps6CJ,Serotype 7A CPS precursor,0.2,110.0,1.1,0.13750352374993502,False,False,unclassified
6CJ,7B,Cps6CJ,Serotype 7B CPS precursor,0.1,126.0,1.26,0.3334237337251918,False,False,unclassified
6CJ,7C,Cps6CJ,Serotype 7C CPS precursor,0.1,48.0,0.48,-1.0588936890535685,False,False,unclassified
6CJ,7F,Cps6CJ,Serotype 7F CPS precursor,0.2,109.0,1.09,0.12432813500220177,False,False,unclassified
6CJ,8,Cps6CJ,Serotype 8 CPS precursor,2.1,52.0,0.52,-0.9434164716336325,False,False,unclassified
6CJ,9N,Cps6CJ,Serotype 9N CPS precursor,0.4,117.0,1.17,0.22650852980867975,False,False,unclassified
6CJ,9V,Cps6CJ,Serotype 9V CPS precursor,0.3,132.0,1.32,0.4005379295837288,False,False,unclassified
6CJ,9A,Cps6CJ,Serotype 9A CPS precursor,0.4,50.0,0.5,-1.0,False,False,unclassified
6CJ,9L,Cps6CJ,Serotype 9L CPS precursor,0.8,107.0,1.07,0.09761079662642233,False,False,unclassified
6CJ,10A,Cps6CJ,Serotype 10A CPS precursor,0.1,47.0,0.47,-1.0892673380970874,False,False,unclassified
6CJ,10C,Cps6CJ,Serotype 10C CPS precursor,0.3,116.0,1.16,0.21412480535284734,False,False,unclassified
6CJ,10F,Cps6CJ,Serotype 10F CPS precursor,1.2,48.0,0.48,-1.0588936890535685,False,False,unclassified
6CJ,12A,Cps6CJ,Serotype 12A CPS precursor,0.1,45.0,0.45,-1.15200309344505,False,False,unclassified
6CJ,12B,Cps6CJ,Serotype 12B CPS precursor,0.0,44.0,0.44,-1.1844245711374275,False,False,unclassified
6CJ,12F,Cps6CJ,Serotype 12F CPS precursor,0.0,39.0,0.39,-1.3584539709124763,False,False,unclassified
6CJ,13,Cps6CJ,Serotype 13 CPS precursor,1.2,48.0,0.48,-1.0588936890535685,False,False,unclassified
6CJ,14,Cps6CJ,Serotype 14 CPS precursor,0.1,35.0,0.35,-1.5145731728297582,False,False,unclassified
6CJ,15A,Cps6CJ,Serotype 15A CPS precursor,0.3,118.0,1.18,0.23878685958711648,False,False,unclassified
6CJ,15B,Cps6CJ,Serotype 15B CPS precursor,0.3,47.0,0.47,-1.0892673380970874,False,False,unclassified
6CJ,15C,Cps6CJ,Serotype 15C CPS precursor,0.1,32.0,0.32,-1.6438561897747246,False,False,unclassified
6CJ,15F,Cps6CJ,Serotype 15F CPS precursor,0.1,117.0,1.17,0.22650852980867975,False,False,unclassified
6CJ,16F,Cps6CJ,Serotype 16F CPS precursor,0.1,124.0,1.24,0.3103401206121505,False,False,unclassified
6CJ,17A,Cps6CJ,Serotype 17A CPS precursor,0.3,118.0,1.18,0.23878685958711648,False,False,unclassified
6CJ,17F,Cps6CJ,Serotype 17F CPS precursor,1.2,96.0,0.96,-0.058893689053568565,False,False,unclassified
6CJ,18A,Cps6CJ,Serotype 18A CPS precursor,0.2,133.0,1.33,0.41142624572646497,False,False,unclassified
6CJ,18B,Cps6CJ,Serotype 18B CPS precursor,0.1,131.0,1.31,0.3895668117627256,False,False,unclassified
6CJ,18C,Cps6CJ,Serotype 18C CPS precursor,0.4,124.0,1.24,0.3103401206121505,False,False,unclassified
6CJ,18F,Cps6CJ,Serotype 18F CPS precursor,0.1,126.0,1.26,0.3334237337251918,False,False,unclassified
6CJ,19A,Cps6CJ,Serotype 19A CPS precursor,3.9,134.0,1.34,0.4222330006830478,False,False,unclassified
6CJ,19B,Cps6CJ,Serotype 19B CPS precursor,1.0,97.0,0.97,-0.043943347587597055,False,False,unclassified
6CJ,19C,Cps6CJ,Serotype 19C CPS precursor,0.7,92.0,0.92,-0.12029423371771177,False,False,unclassified
6CJ,19F,Cps6CJ,Serotype 19F CPS precursor,6.1,135.0,1.35,0.43295940727610627,False,False,unclassified
6CJ,20,Cps6CJ,Serotype 20 CPS precursor,0.1,129.0,1.29,0.36737106564852945,False,False,unclassified
6CJ,21,Cps6CJ,Serotype 21 CPS precursor,0.2,115.0,1.15,0.2016338611696504,False,False,unclassified
6CJ,22A,Cps6CJ,Serotype 22A CPS precursor,0.2,102.0,1.02,0.02856915219677092,False,False,unclassified
6CJ,22F,Cps6CJ,Serotype 22F CPS precursor,0.4,101.0,1.01,0.014355292977070054,False,False,unclassified
6CJ,23A,Cps6CJ,Serotype 23A CPS precursor,1.2,126.0,1.26,0.3334237337251918,False,False,unclassified
6CJ,23B,Cps6CJ,Serotype 23B CPS precursor,0.9,118.0,1.18,0.23878685958711648,False,False,unclassified
6CJ,23F,Cps6CJ,Serotype 23F CPS precursor,2.7,137.0,1.37,0.45417589318580215,False,False,unclassified
6CJ,24A,Cps6CJ,Serotype 24A CPS precursor,6.1,136.0,1.36,0.44360665147561484,False,False,unclassified
6CJ,24B,Cps6CJ,Serotype 24B CPS precursor,0.3,120.0,1.2,0.2630344058337938,False,False,unclassified
6CJ,24F,Cps6CJ,Serotype 24F CPS precursor,0.2,134.0,1.34,0.4222330006830478,False,False,unclassified
6CJ,27,Cps6CJ,Serotype 27 CPS precursor,0.1,57.0,0.57,-0.8109661756099832,False,False,unclassified
6CJ,28A,Cps6CJ,Serotype 28A CPS precursor,0.1,121.0,1.21,0.27500704749986976,False,False,unclassified
6CJ,28F,Cps6CJ,Serotype 28F CPS precursor,0.2,127.0,1.27,0.34482849699744117,False,False,unclassified
6CJ,29,Cps6CJ,Serotype 29 CPS precursor,0.1,117.0,1.17,0.22650852980867975,False,False,unclassified
6CJ,31,Cps6CJ,Serotype 31 CPS precursor,0.1,94.0,0.94,-0.08926733809708741,False,False,unclassified
6CJ,32A,Cps6CJ,Serotype 32A CPS precursor,9.8,51.0,0.51,-0.9714308478032291,False,False,unclassified
6CJ,32F,Cps6CJ,Serotype 32F CPS precursor,7.8,138.0,1.38,0.46466826700344427,False,False,unclassified
